Data,Processo,Recurso,Empenho,CNPJ,Credor,Município,Valor
2024-09-26 00:00:00,24080400010231,Judiciário,24005579303,55397324000105,Fundo Mun Defesa Civil de Ivora,Ivora,"R$ 784883,72"
2024-09-06 00:00:00,24080400009900,Judiciário,24005171712,55683798000105,Fundo Mun Prot e Defesa Civil de Charqueadas,Charqueadas,"R$ 2093023,26"
2024-09-04 00:00:00,24080400009624,Judiciário,24005056879,55195693000107,Fundo Mun Protecao e Defesa Civil de Guaiba,Guaiba,"R$ 3924418,60"
2024-08-22 00:00:00,24080400009187,Judiciário,24004790061,54040958000135,Fundo Mun Defesa Civil Forquetinha,Forquetinha,"R$ 784883,72"
2024-08-12 00:00:00,24080400008814,Judiciário,24004545202,55522654000177,Fundo Mun Defesa Civil de Alvorada,Alvorada,"R$ 5232558,14"
2024-08-09 00:00:00,24080400008091,Tesouro,24004141526,55758602000102,Fundo Mun Defesa Civil de Pirapo,Pirapo,"R$ 200000,00"
2024-08-02 00:00:00,24080400008091,Tesouro,24004141526,55758602000102,Fundo Mun Defesa Civil de Pirapo,Pirapo,"-R$ 400000,00"
2024-08-01 00:00:00,24080400008091,Tesouro,24004141526,55758602000102,Fundo Mun Defesa Civil de Pirapo,Pirapo,"R$ 400000,00"
2024-07-29 00:00:00,24080400008091,Tesouro,24004141526,55758602000102,Fundo Mun Defesa Civil de Pirapo,Pirapo,"-R$ 400000,00"
2024-07-26 00:00:00,24080400008075,Tesouro,24004137227,53288203000191,Fundo Mun Defesa Civil de Cachoeirinha,Cachoeirinha,"R$ 350000,00"
2024-07-26 00:00:00,24080400008091,Tesouro,24004138034,55522654000177,Fundo Mun Defesa Civil de Alvorada,Alvorada,"R$ 200000,00"
2024-07-26 00:00:00,24080400008091,Tesouro,24004138244,54990677000143,Fundo Mun Prot Defesa Civil de Ararica,Ararica,"R$ 200000,00"
2024-07-26 00:00:00,24080400008091,Tesouro,24004139879,53126924000103,Fundo Munic Defesa Civil Arroio Grande,Arroio Grande,"R$ 200000,00"
2024-07-26 00:00:00,24080400008091,Tesouro,24004139883,53481476000158,Fundo Mun Defesa Civil de Bage,Bage,"R$ 200000,00"
2024-07-26 00:00:00,24080400008091,Tesouro,24004140940,53288203000191,Fundo Mun Defesa Civil de Cachoeirinha,Cachoeirinha,"R$ 200000,00"
2024-07-26 00:00:00,24080400008091,Tesouro,24004140952,53878144000101,Fundo Mun Prot Defesa Civil Canudos do Vale,Canudos do Vale,"R$ 200000,00"
2024-07-26 00:00:00,24080400008091,Tesouro,24004141083,26341864000160,Pref Mun de Carlos Barbosa,Carlos Barbosa,"R$ 200000,00"
2024-07-26 00:00:00,24080400008091,Tesouro,24004141145,55551665000185,Fundo Mun Prot Defesa Civil de Guabiju,Guabiju,"R$ 200000,00"
2024-07-26 00:00:00,24080400008091,Tesouro,24004141299,53189269000124,Pref Mun de Hulha Negra,Hulha Negra,"R$ 200000,00"
2024-07-26 00:00:00,24080400008091,Tesouro,24004141387,53180095000139,Fundo Munic Defesa Civil Itaqui,Itaqui,"R$ 200000,00"
2024-07-26 00:00:00,24080400008091,Tesouro,24004141460,55645864000152,Fundo Mun Prot e Defesa Civil de Linha Nova,Linha Nova,"R$ 200000,00"
2024-07-26 00:00:00,24080400008091,Tesouro,24004141508,55096981000104,Fundo Mun Prot Defesa Civil de Mampituba,Mampituba,"R$ 200000,00"
2024-07-26 00:00:00,24080400008091,Tesouro,24004141526,55758602000102,Fundo Mun Defesa Civil de Pirapo,Pirapo,"R$ 400000,00"
2024-07-26 00:00:00,24080400008091,Tesouro,24004141541,55858276000105,Fundo Mun Defesa Civil de Porto Alegre,Porto Alegre,"R$ 200000,00"
2024-07-26 00:00:00,24080400008091,Tesouro,24004141568,55312401000179,Fundo Mun Defesa Civil Rosario do Sul,Rosario do Sul,"R$ 200000,00"
2024-07-26 00:00:00,24080400008091,Tesouro,24004141610,34844830000117,Fundo Mun Def Civil Santo Antonio da Patrulha,Santo Antonio da Patrulha,"R$ 200000,00"
2024-07-26 00:00:00,24080400008091,Tesouro,24004141707,55623032000135,Fundo Mun Defesa Civil de Selbach,Selbach,"R$ 200000,00"
2024-07-26 00:00:00,24080400008091,Tesouro,24004141745,53470302000190,Fundo Mun Protecao Defesa Civil Tres Arroios,Tres Arroios,"R$ 200000,00"
2024-07-26 00:00:00,24080400008091,Tesouro,24004141775,55805698000104,Fundo Mun Defesa Civil Tres Cachoeiras,Tres Cachoeiras,"R$ 200000,00"
2024-07-26 00:00:00,24080400008091,Tesouro,24004141794,55927366000100,Fundo Mun Prot Def Civil Vitoria das Missoes,Vitoria das Missoes,"R$ 200000,00"
2024-07-25 00:00:00,24080400008075,Tesouro,24004137227,53288203000191,Fundo Mun Defesa Civil de Cachoeirinha,Cachoeirinha,"-R$ 700000,00"
2024-07-25 00:00:00,24080400008130,Judiciário,24004161281,53284270000138,Fundo Mun Defesa Civil Bom Retiro do Sul,Bom Retiro do Sul,"R$ 1046511,63"
2024-07-25 00:00:00,24080400008130,Judiciário,24004161514,53288203000191,Fundo Mun Defesa Civil de Cachoeirinha,Cachoeirinha,"R$ 4709302,33"
2024-07-25 00:00:00,24080400008130,Judiciário,24004161605,53134303000163,Fundo Mun Defesa Civil Eldorado do Sul,Eldorado do Sul,"R$ 2354651,16"
2024-07-25 00:00:00,24080400008130,Judiciário,24004161618,53133824000104,Fundo Mun Defesa Civil de Jaguari,Jaguari,"R$ 1046511,63"
2024-07-25 00:00:00,24080400008130,Judiciário,24004161644,53164437000127,Fundo Mun Defesa Civil de Mucum,Mucum,"R$ 784883,72"
2024-07-25 00:00:00,24080400008130,Judiciário,24004161735,55682307000101,Fundo Mun Defesa Civil de Pouso Novo,Pouso Novo,"R$ 784883,72"
2024-07-25 00:00:00,24080400008130,Judiciário,24004161746,55740978000181,Fundo Mun Defesa Civil de Santa Cruz do Sul,Santa Cruz do Sul,"R$ 4709302,33"
2024-07-25 00:00:00,24080400008237,Judiciário,24004158394,14862960000175,Fundo Mun Defesa Civil Fontoura Xavier,Fontoura Xavier,"R$ 784883,72"
2024-07-25 00:00:00,24080400008237,Tesouro,24004158579,14862960000175,Fundo Mun Defesa Civil Fontoura Xavier,Fontoura Xavier,"R$ 200000,00"
2024-07-25 00:00:00,24080400008237,Tesouro,24004158614,14862960000175,Fundo Mun Defesa Civil Fontoura Xavier,Fontoura Xavier,"R$ 350000,00"
2024-07-24 00:00:00,24080400008075,Tesouro,24004136968,55062207000182,Fundo Mun Defesa Civil Arroio dos Ratos,Arroio dos Ratos,"R$ 150000,00"
2024-07-24 00:00:00,24080400008075,Tesouro,24004137081,53481476000158,Fundo Mun Defesa Civil de Bage,Bage,"R$ 150000,00"
2024-07-24 00:00:00,24080400008075,Tesouro,24004137227,53288203000191,Fundo Mun Defesa Civil de Cachoeirinha,Cachoeirinha,"R$ 700000,00"
2024-07-24 00:00:00,24080400008075,Tesouro,24004137267,53113587000101,Pref Mun de Caicara,Caicara,"R$ 150000,00"
2024-07-24 00:00:00,24080400008075,Tesouro,24004137292,53473923000127,Pref Mun de Girua,Girua,"R$ 150000,00"
2024-07-24 00:00:00,24080400008075,Tesouro,24004137311,55195693000107,Fundo Mun Protecao e Defesa Civil de Guaiba,Guaiba,"R$ 350000,00"
2024-07-24 00:00:00,24080400008075,Tesouro,24004137328,53180095000139,Fundo Munic Defesa Civil Itaqui,Itaqui,"R$ 150000,00"
2024-07-24 00:00:00,24080400008075,Tesouro,24004137355,20934248000137,Preefeitura Mun de Liberato Salzano,Liberato Salzano,"R$ 150000,00"
2024-07-24 00:00:00,24080400008075,Tesouro,24004137405,55312117000100,Fundo Mun Defesa Civil de Paverama,Paverama,"R$ 150000,00"
2024-07-24 00:00:00,24080400008075,Tesouro,24004137417,55858276000105,Fundo Mun Defesa Civil de Porto Alegre,Porto Alegre,"R$ 350000,00"
2024-07-24 00:00:00,24080400008075,Tesouro,24004137452,53105936000143,Fundo Mun Defesa Civil Porto Lucena,Porto Lucena,"R$ 150000,00"
2024-07-24 00:00:00,24080400008075,Tesouro,24004137485,55312401000179,Fundo Mun Defesa Civil Rosario do Sul,Rosario do Sul,"R$ 150000,00"
2024-07-24 00:00:00,24080400008075,Tesouro,24004137511,34844830000117,Fundo Mun Def Civil Santo Antonio da Patrulha,Santo Antonio da Patrulha,"R$ 150000,00"
2024-07-24 00:00:00,24080400008075,Tesouro,24004137630,53155872000195,Fundo Mun Defesa Civil Sao Francisco de Assis,Sao Francisco de Assis,"R$ 150000,00"
2024-07-24 00:00:00,24080400008075,Tesouro,24004137681,55623032000135,Fundo Mun Defesa Civil de Selbach,Selbach,"R$ 150000,00"
2024-07-24 00:00:00,24080400008075,Tesouro,24004137720,55727485000101,Fundo Mun Defesa Civil de Uniao da Serra,Uniao da Serra,"R$ 150000,00"
2024-07-22 00:00:00,24080400007982,Judiciário,24003965608,55858276000105,Fundo Mun Defesa Civil de Porto Alegre,Porto Alegre,"R$ 5232558,14"
2024-07-18 00:00:00,24080400007982,Judiciário,24003965608,55858276000105,Fundo Mun Defesa Civil de Porto Alegre,Porto Alegre,"-R$ 10465116,28"
2024-07-17 00:00:00,24080400007982,Judiciário,24003964491,53291871000178,Fundo Mun Defesa Civil de General Camara,General Camara,"R$ 784883,72"
2024-07-17 00:00:00,24080400007982,Judiciário,24003965119,55399849000171,Fundo Mun Prot Defesa Civil Nova Santa Rita,Nova Santa Rita,"R$ 1831395,35"
2024-07-17 00:00:00,24080400007982,Judiciário,24003965608,55858276000105,Fundo Mun Defesa Civil de Porto Alegre,Porto Alegre,"R$ 10465116,28"
2024-07-17 00:00:00,24080400007982,Judiciário,24003965782,53192204000138,Fundo Mun Defesa Civil de Vale Verde,Vale Verde,"R$ 784883,72"
2024-07-12 00:00:00,24080400007761,Tesouro,24003892116,53444587000194,Pref Mun de Antonio Prado,Antonio Prado,"R$ 150000,00"
2024-07-12 00:00:00,24080400007761,Tesouro,24003892244,54990677000143,Fundo Mun Prot Defesa Civil de Ararica,Ararica,"R$ 150000,00"
2024-07-12 00:00:00,24080400007761,Tesouro,24003892289,53180445000167,Pref Mun de Cachoeira do Sul,Cachoeira do Sul,"R$ 350000,00"
2024-07-12 00:00:00,24080400007761,Tesouro,24003893586,53191030000199,Fundo Mun de Defesa Civil de Candiota,Candiota,"R$ 150000,00"
2024-07-12 00:00:00,24080400007761,Tesouro,24003893918,55420580000168,Fundo Mun Defesa Civil de Chuvisca,Chuvisca,"R$ 150000,00"
2024-07-12 00:00:00,24080400007761,Tesouro,24003893937,55287105000165,Fundo Mun Def Civil Dezesseis de Novembro,Dezesseis de Novembro,"R$ 150000,00"
2024-07-12 00:00:00,24080400007761,Tesouro,24003894167,53181460000120,Pref Mun de Frederico Westphalen,Frederico Westphalen,"R$ 150000,00"
2024-07-12 00:00:00,24080400007761,Tesouro,24003894530,53054377000190,Pref Mun de Morro Redondo,Morro Redondo,"R$ 150000,00"
2024-07-12 00:00:00,24080400007761,Tesouro,24003894678,55662880000153,Fundo Mun Defesa Civil de Mostardas,Mostardas,"R$ 150000,00"
2024-07-12 00:00:00,24080400007761,Tesouro,24003894696,55133741000132,Fundo Mun Defesa Civil Nova Brescia,Nova Brescia,"R$ 150000,00"
2024-07-12 00:00:00,24080400007761,Tesouro,24003894713,53201487000137,Fundo Mun Prot Defesa Civil Nova Petropolis,Nova Petropolis,"R$ 150000,00"
2024-07-12 00:00:00,24080400007761,Tesouro,24003894775,53109764000186,Fundo Mun Prot e Defesa Civil de Parai,Parai,"R$ 150000,00"
2024-07-12 00:00:00,24080400007761,Tesouro,24003894788,18986003000101,Pref Mun de Salvador do Sul,Salvador do Sul,"R$ 150000,00"
2024-07-12 00:00:00,24080400007761,Tesouro,24003895022,53216341000165,Fundo Mun Defesa Civil Sao Jose do Hortensio,Sao Jose do Hortencio,"R$ 150000,00"
2024-07-12 00:00:00,24080400007761,Tesouro,24003895125,19073655000118,Fundo Municipal de Protecao Civil (fmpc),Sapiranga,"R$ 150000,00"
2024-07-12 00:00:00,24080400007761,Tesouro,24003895250,53133685000100,Pref Mun Senador Salgado Filho,Senador Salgado Filho,"R$ 150000,00"
2024-07-12 00:00:00,24080400007761,Tesouro,24003895390,55512134000183,Fundo Mun Prot Defesa Civil de Toropi,Toropi,"R$ 150000,00"
2024-07-12 00:00:00,24080400007761,Tesouro,24003895405,55805698000104,Fundo Mun Defesa Civil Tres Cachoeiras,Tres Cachoeiras,"R$ 150000,00"
2024-07-10 00:00:00,24080400007559,Tesouro,24003833323,54165441000172,Fundo Mun Defesa Civil de Garruchos,Garruchos,"R$ 200000,00"
2024-07-10 00:00:00,24080400007559,Tesouro,24003833633,55617256000134,Fundo Mun Prot Defesa Civil de Gramado,Gramado,"R$ 200000,00"
2024-07-10 00:00:00,24080400007559,Tesouro,24003835703,55397324000105,Fundo Mun Defesa Civil de Ivora,Ivora,"R$ 200000,00"
2024-07-10 00:00:00,24080400007559,Tesouro,24003835850,53158254000107,Pref Mun de Maximiliano de Almeida,Maximiliano de Almeida,"R$ 200000,00"
2024-07-10 00:00:00,24080400007559,Tesouro,24003836095,55572403000105,Fundo Mun Defesa Civil Sao Pedro da Serra,Sao Pedro da Serra,"R$ 200000,00"
2024-07-10 00:00:00,24080400007591,Judiciário,24003837122,55617256000134,Fundo Mun Prot Defesa Civil de Gramado,Gramado,"R$ 2354651,16"
2024-07-10 00:00:00,24080400007591,Judiciário,24003837204,53175986000105,Fundo Mun da Defesa Civil de Sao Jose do Norte,Sao Jose do Norte,"R$ 1831395,35"
2024-07-10 00:00:00,24080400007648,Tesouro,24003838915,53190448000181,Fundo Mun Defesa Civil de Alegrete,Alegrete,"R$ 150000,00"
2024-07-10 00:00:00,24080400007648,Tesouro,24003838963,55596083000115,Fundo Mun Defesa Civil Augusto Pestana,Augusto Pestana,"R$ 150000,00"
2024-07-10 00:00:00,24080400007648,Tesouro,24003839036,53620652000195,Fundo Mun Defesa Civil Capao Bonito do Sul,Capao Bonito do Sul,"R$ 150000,00"
2024-07-10 00:00:00,24080400007648,Tesouro,24003839055,26341864000160,Pref Mun de Carlos Barbosa,Carlos Barbosa,"R$ 150000,00"
2024-07-10 00:00:00,24080400007648,Tesouro,24003839083,53292704000141,Fundo Mun de Defesa Civil Fumdec,Estrela Velha,"R$ 150000,00"
2024-07-10 00:00:00,24080400007648,Tesouro,24003839101,55617256000134,Fundo Mun Prot Defesa Civil de Gramado,Gramado,"R$ 350000,00"
2024-07-10 00:00:00,24080400007648,Tesouro,24003839298,53034983000143,Pref Mun de Harmonia,Harmonia,"R$ 150000,00"
2024-07-10 00:00:00,24080400007648,Tesouro,24003840012,54484143000145,Fundo Mun Prot Defesa Civil de Lagoa Vermelha,Lagoa Vermelha,"R$ 150000,00"
2024-07-10 00:00:00,24080400007648,Tesouro,24003840124,53094153000101,Fundo Mun Defesa Civil de Manoel Viana,Manoel Viana,"R$ 150000,00"
2024-07-10 00:00:00,24080400007648,Tesouro,24003840453,52874100000140,Pref Mun de Nova Bassano,Nova Bassano,"R$ 150000,00"
2024-07-10 00:00:00,24080400007648,Tesouro,24003842533,14077301000128,Pref Mun de Nova Prata,Nova Prata,"R$ 150000,00"
2024-07-10 00:00:00,24080400007648,Tesouro,24003842739,53657456000195,Pref Mun de Picada Cafe,Picada Cafe,"R$ 150000,00"
2024-07-10 00:00:00,24080400007648,Tesouro,24003843076,53061063000114,Fundo Munic Defesa Civil de Sao Borja,Sao Borja,"R$ 150000,00"
2024-07-10 00:00:00,24080400007648,Tesouro,24003843117,53086991000133,Pref Mun de Sao Jorge,Sao Jorge,"R$ 150000,00"
2024-07-10 00:00:00,24080400007648,Tesouro,24003843134,53201625000188,Pref Mun de Sao Marcos,Sao Marcos,"R$ 150000,00"
2024-07-10 00:00:00,24080400007648,Tesouro,24003843145,53158543000106,Pref Mun de Sao Paulo das Missoes,Sao Paulo das Missoes,"R$ 150000,00"
2024-07-10 00:00:00,24080400007648,Tesouro,24003843269,23613481000106,Fundo Mun de Defesa Civil de Sao Pedro do Sul,Sao Pedro do Sul,"R$ 150000,00"
2024-07-10 00:00:00,24080400007648,Tesouro,24003843284,15426799000150,Fundo Mun de Defesa Civil de Tres Forquilhas,Tres Forquilhas,"R$ 150000,00"
2024-07-10 00:00:00,24080400007648,Tesouro,24003843312,53102995000168,Fundo Mun de Defesa Civil de Uruguaiana,Uruguaiana,"R$ 150000,00"
2024-07-10 00:00:00,24080400007648,Tesouro,24003843332,53192204000138,Fundo Mun Defesa Civil de Vale Verde,Vale Verde,"R$ 350000,00"
2024-07-10 00:00:00,24080400007648,Tesouro,24003843361,55494588000179,Fundo Mun Prot Defesa Civil Vila Nova do Sul,Vila Nova do Sul,"R$ 150000,00"
2024-07-08 00:00:00,24080400007494,Tesouro,24003788493,53135205000140,Pref Mun de Alecrim,Alecrim,"R$ 150000,00"
2024-07-08 00:00:00,24080400007494,Tesouro,24003788761,53192614000189,Fundo Mun Defesa Civil de Bom Jesus,Bom Jesus,"R$ 150000,00"
2024-07-08 00:00:00,24080400007494,Tesouro,24003788932,53198484000191,Fundo Mun Prot Defesa Civil Boqueirao do Leao,Boqueirao do Leao,"R$ 150000,00"
2024-07-08 00:00:00,24080400007494,Tesouro,24003788939,54775730000193,Fundo Mun de Defesa Civil Cacequi,Cacequi,"R$ 150000,00"
2024-07-08 00:00:00,24080400007494,Tesouro,24003788956,53160576000182,Fundo Mun Prot Defesa Civil de Carlos Gomes,Carlos Gomes,"R$ 150000,00"
2024-07-08 00:00:00,24080400007494,Tesouro,24003789000,54165441000172,Fundo Mun Defesa Civil de Garruchos,Garruchos,"R$ 150000,00"
2024-07-08 00:00:00,24080400007494,Tesouro,24003789020,55551665000185,Fundo Mun Prot Defesa Civil de Guabiju,Guabiju,"R$ 150000,00"
2024-07-08 00:00:00,24080400007494,Tesouro,24003789025,53144601000134,Fundo Mun Defesa Civil de Itacurubi,Itacurubi,"R$ 150000,00"
2024-07-08 00:00:00,24080400007494,Tesouro,24003789092,55193065000192,Fundo Mun de Defesa Civil de Mato Leitao,Mato Leitao,"R$ 150000,00"
2024-07-08 00:00:00,24080400007494,Tesouro,24003789111,53164225000140,Pref Mun de Vacaria,Vacaria,"R$ 150000,00"
2024-07-05 00:00:00,24080400007273,Judiciário,24003654581,18804140000188,Fundo Municipa Defesa Civil Sao Leopoldo,Sao Leopoldo,"R$ 5232558,14"
2024-07-04 00:00:00,24080400006692,Tesouro,24003486494,19175078000175,Fundo Mun Prot e Defesa Civil Coronel Barros,Coronel Barros,"R$ 150000,00"
2024-07-04 00:00:00,24080400007273,Judiciário,24003654070,53048472000180,Pref Mun de Arambare,Arambare,"R$ 784883,72"
2024-07-04 00:00:00,24080400007273,Judiciário,24003654150,53195877000141,Fundo Mun de Protecao de Defesa Civil Fumpdec,Campo Bom,"R$ 3139534,88"
2024-07-04 00:00:00,24080400007273,Judiciário,24003654289,15399273000128,Fundo Mun Defesa Civil Lajeado,Lajeado,"R$ 3924418,60"
2024-07-04 00:00:00,24080400007273,Judiciário,24003654405,53160155000151,Fundo Munic Defesa Civil Pelotas,Pelotas,"R$ 5232558,14"
2024-07-04 00:00:00,24080400007273,Judiciário,24003654490,53113336000127,Pref Mun de Sao Jeronimo,Sao Jeronimo,"R$ 1569767,44"
2024-07-01 00:00:00,24080400006765,Tesouro,24003599076,55286824000161,Fundo Mun Prot e Defesa Civil de Canoas,Canoas,"R$ 350000,00"
2024-07-01 00:00:00,24080400007150,Tesouro,24003596059,53179444000100,Fundo Mun Defesa Civil de Ajuricaba,Ajuricaba,"R$ 200000,00"
2024-07-01 00:00:00,24080400007150,Tesouro,24003596075,55596083000115,Fundo Mun Defesa Civil Augusto Pestana,Augusto Pestana,"R$ 200000,00"
2024-07-01 00:00:00,24080400007150,Tesouro,24003596084,53192614000189,Fundo Mun Defesa Civil de Bom Jesus,Bom Jesus,"R$ 200000,00"
2024-07-01 00:00:00,24080400007150,Tesouro,24003596110,55267865000100,Fundo Mun Defesa Civil de Bozano,Bozano,"R$ 200000,00"
2024-07-01 00:00:00,24080400007150,Tesouro,24003596167,53923311000199,Fundo Mun Defesa Civil de Braga,Braga,"R$ 200000,00"
2024-07-01 00:00:00,24080400007150,Tesouro,24003596181,55244681000125,Fundo Mun Defesa Civil de Dona Francisca,Dona Francisca,"R$ 200000,00"
2024-07-01 00:00:00,24080400007150,Tesouro,24003596301,53197636000131,Fundo Municipal Prot Defesa Civil de Ijui,Ijui,"R$ 200000,00"
2024-07-01 00:00:00,24080400007150,Tesouro,24003596378,53203412000195,Pref Mun de Lajeado do Bugre,Lajeado do Bugre,"R$ 200000,00"
2024-07-01 00:00:00,24080400007150,Tesouro,24003597025,53144601000134,Fundo Mun Defesa Civil de Itacurubi,Itacurubi,"R$ 200000,00"
2024-07-01 00:00:00,24080400007150,Tesouro,24003598524,53181161000195,Pref Mun de Pedras Altas,Pedras Altas,"R$ 200000,00"
2024-07-01 00:00:00,24080400007150,Tesouro,24003598568,53657456000195,Pref Mun de Picada Cafe,Picada Cafe,"R$ 200000,00"
2024-07-01 00:00:00,24080400007150,Tesouro,24003598572,53187385000104,Pref Mun de Protasio Alves,Protasio Alves,"R$ 200000,00"
2024-07-01 00:00:00,24080400007150,Tesouro,24003598609,21206056000177,Fundo Mun Defesa Civil de Sao Martinho,Sao Martinho,"R$ 200000,00"
2024-07-01 00:00:00,24080400007150,Tesouro,24003598654,55511648000114,Fundo Mun Defesa Civil de Tapes,Tapes,"R$ 200000,00"
2024-07-01 00:00:00,24080400007150,Tesouro,24003598802,55494588000179,Fundo Mun Prot Defesa Civil Vila Nova do Sul,Vila Nova do Sul,"R$ 200000,00"
2024-06-28 00:00:00,24080400006765,Judiciário,24003599150,55286824000161,Fundo Mun Prot e Defesa Civil de Canoas,Canoas,"R$ 5232558,14"
2024-06-27 00:00:00,24080400006803,Judiciário,24003576978,53113484000141,Fundo Mun Prot e Defesa Civil de Encantado,Encantado,"R$ 1569767,44"
2024-06-27 00:00:00,24080400006803,Judiciário,24003576997,55132251000111,Fundo Mun Defesa Civil de Ibarama,Ibarama,"R$ 784883,72"
2024-06-27 00:00:00,24080400006803,Judiciário,24003577015,22749174000194,Fundo Mun de Defesa Civil de Tres Coroas,Tres Coroas,"R$ 1831395,35"
2024-06-27 00:00:00,24080400006803,Judiciário,24003577041,53099117000130,Pref Mun de Venancio Aires,Venancio Aires,"R$ 3139534,88"
2024-06-26 00:00:00,24080400006749,Tesouro,24003540869,53203412000195,Pref Mun de Lajeado do Bugre,Lajeado do Bugre,"R$ 150000,00"
2024-06-25 00:00:00,24080400006692,Tesouro,24003486494,19175078000175,Fundo Mun Prot e Defesa Civil Coronel Barros,Coronel Barros,"-R$ 300000,00"
2024-06-25 00:00:00,24080400006749,Tesouro,24003539724,55234437000181,Fundo Mun Defesa Civil de Canela,Canela,"R$ 150000,00"
2024-06-25 00:00:00,24080400006749,Tesouro,24003539792,53878144000101,Fundo Mun Prot Defesa Civil Canudos do Vale,Canudos do Vale,"R$ 350000,00"
2024-06-25 00:00:00,24080400006749,Tesouro,24003539838,53572821000169,Fundo Mun Prot Defesa Civil de Caxias do Sul,Caxias do Sul,"R$ 350000,00"
2024-06-25 00:00:00,24080400006749,Tesouro,24003539928,53129401000102,Fundo Mun Defesa Civil Dois Lajeados,Dois Lajeados,"R$ 150000,00"
2024-06-25 00:00:00,24080400006749,Tesouro,24003540072,55244681000125,Fundo Mun Defesa Civil de Dona Francisca,Dona Francisca,"R$ 350000,00"
2024-06-25 00:00:00,24080400006749,Tesouro,24003540528,53197636000131,Fundo Municipal Prot Defesa Civil de Ijui,Ijui,"R$ 150000,00"
2024-06-25 00:00:00,24080400006749,Tesouro,24003540800,15375102000169,Fundo Munic Defesa Civil de Itati,Itati,"R$ 150000,00"
2024-06-25 00:00:00,24080400006749,Tesouro,24003541144,53157946000122,Pref Mun de Montenegro,Montenegro,"R$ 350000,00"
2024-06-25 00:00:00,24080400006749,Tesouro,24003541174,53158314000183,Pref Mun de Morrinhos do Sul,Morrinhos do Sul,"R$ 150000,00"
2024-06-25 00:00:00,24080400006749,Tesouro,24003541199,54324554000173,Fundo Mun Protecao e Defesa Civil Nova Palma,Nova Palma,"R$ 350000,00"
2024-06-25 00:00:00,24080400006749,Tesouro,24003541676,55513924000183,Fundo Mun Defesa Civil de Pinto Bandeira,Pinto Bandeira,"R$ 150000,00"
2024-06-25 00:00:00,24080400006749,Tesouro,24003541732,53187385000104,Pref Mun de Protasio Alves,Protasio Alves,"R$ 150000,00"
2024-06-25 00:00:00,24080400006749,Tesouro,24003541755,18450954000161,Fundo Mun de Defesa Civil Sao Luiz Gonzaga,Sao Luiz Gonzaga,"R$ 150000,00"
2024-06-25 00:00:00,24080400006749,Tesouro,24003541790,55511648000114,Fundo Mun Defesa Civil de Tapes,Tapes,"R$ 150000,00"
2024-06-25 00:00:00,24080400006749,Tesouro,24003541927,53169431000142,Fundo Mun Defesa Civil de Veranopolis,Veranopolis,"R$ 350000,00"
2024-06-24 00:00:00,24080400006692,Tesouro,24003486494,19175078000175,Fundo Mun Prot e Defesa Civil Coronel Barros,Coronel Barros,"R$ 300000,00"
2024-06-24 00:00:00,24080400006692,Tesouro,24003486787,15589183000108,Fundo Mun Defesa Civil de Maquine,Maquine,"R$ 350000,00"
2024-06-24 00:00:00,24080400006692,Tesouro,24003487026,16812367000140,Fundo Mun Defesa Civil Sao Lourenco do Sul,Sao Lourenco do Sul,"R$ 350000,00"
2024-06-21 00:00:00,24080400006498,Judiciário,24003414720,18929543000153,Fundo Mun da Defesa Civil de Santa Terez,Santa Tereza,"R$ 784883,72"
2024-06-21 00:00:00,24080400006692,Tesouro,24003486423,53179444000100,Fundo Mun Defesa Civil de Ajuricaba,Ajuricaba,"R$ 150000,00"
2024-06-21 00:00:00,24080400006692,Tesouro,24003486434,53446116000115,Pref Mun de Capitao,Capitao,"R$ 150000,00"
2024-06-21 00:00:00,24080400006692,Tesouro,24003486607,53162355000143,Pref Mun de Cristal do Sul,Cristal do Sul,"R$ 150000,00"
2024-06-21 00:00:00,24080400006692,Tesouro,24003486728,53799293000185,Fundo Mun Defesa Civil Fumdec,Cruzaltense,"R$ 150000,00"
2024-06-21 00:00:00,24080400006692,Tesouro,24003486833,53123057000144,Pref Mun de Miraguai,Miraguai,"R$ 150000,00"
2024-06-21 00:00:00,24080400006692,Tesouro,24003486855,53203184000153,Pref Mun de Nova Padua,Nova Padua,"R$ 150000,00"
2024-06-21 00:00:00,24080400006692,Tesouro,24003487041,53075940000106,Pref Mun de Sao Nicolau,Sao Nicolau,"R$ 150000,00"
2024-06-21 00:00:00,24080400006692,Tesouro,24003487046,52905546000195,Pref Mun de Viadutos,Viadutos,"R$ 150000,00"
2024-06-20 00:00:00,24080400006498,Judiciário,24003414720,18929543000153,Fundo Mun da Defesa Civil de Santa Terez,Santa Tereza,"-R$ 1569767,44"
2024-06-20 00:00:00,24080400006609,Tesouro,24003434393,53135205000140,Pref Mun de Alecrim,Alecrim,"R$ 200000,00"
2024-06-20 00:00:00,24080400006609,Tesouro,24003434449,53204778000189,Fundo Mun Prot Def Civil Fumpdec Arvorezinha,Arvorezinha,"R$ 200000,00"
2024-06-20 00:00:00,24080400006609,Tesouro,24003434474,53430679000115,Fundo Mun Defesa Civil Barros Cassal,Barros Cassal,"R$ 200000,00"
2024-06-20 00:00:00,24080400006609,Tesouro,24003434507,55234437000181,Fundo Mun Defesa Civil de Canela,Canela,"R$ 200000,00"
2024-06-20 00:00:00,24080400006609,Tesouro,24003434567,53134303000163,Fundo Mun Defesa Civil Eldorado do Sul,Eldorado do Sul,"R$ 200000,00"
